Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,sentiment_label,sentiment_confidence,emotion_primary,total_engagement,crawl_source,mentions_pas,mentions_bersatu,narrative_split
tiktok,comment,7647844619694345492_comment_10,Aku ank kelahiran Trengganu...wlpun membesar dinegeri lain...aku bangga dgn negeri kelahiranku...maju terus maju dibwh pemerintahan PAS yg tulus & mengutamakn agama & rakyatnya,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265932,148.0,0.0,0.0,0.0,0.5,neutral,0.7847251892089844,happy,148.0,tiktok_master,True,False,False
tiktok,comment,7647844619694345492_comment_11,"Dr.sam tak perlu pergi overseas..
wakil negara luar datang jumpa beliau..
Terbaik Dr Sam..",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.265936,138.0,0.0,0.0,0.0,0.0004894316196441,negative,0.9983685612678528,no_clear_emotion,138.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_12,Penganti tun m,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265939,53.0,0.0,0.0,0.0,0.5,neutral,0.6069563627243042,love,53.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_13,insyallah bakal PM Pas,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265942,72.0,0.0,0.0,0.0,0.8707840442657471,positive,0.5692801475524902,no_clear_emotion,72.0,tiktok_master,True,False,False
tiktok,comment,7647844619694345492_comment_14,aura PM 11🥰,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.265946,68.0,0.0,0.0,0.0,0.1708314523100852,negative,0.430561825633049,no_clear_emotion,68.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_15,Ya allah kau pinjamkanlah kami dr sam utk jadi pemimpin tanah air kami ya allah,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265950,34.0,0.0,0.0,0.0,0.95327330827713,positive,0.8442443609237671,love,34.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_16,pls promote ur Ir title also sir,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265953,0.0,0.0,0.0,0.0,0.5,neutral,0.5055447220802307,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_17,pesuruhjaya tinggi British dtng bagi good luck dekat Dr sam👍,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265957,21.0,0.0,0.0,0.0,0.942410898208618,positive,0.8080363273620605,love,21.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_18,ini kali confirm jd..terbaik,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265961,44.0,0.0,0.0,0.0,0.9993513524532318,positive,0.9978378415107728,happy,44.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_19,"TAMPA BICARA LANTANG... KERJA TERUS DI JLN KAN..
UNTUK KEMAJUAN..PADU.
IR DR SAMSURI 👍",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265964,25.0,0.0,0.0,0.0,0.8864390254020691,positive,0.621463418006897,no_clear_emotion,25.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_20,[Sticker] Bakal PM 11 1 HARI NANTI INSYAALLAH,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265968,55.0,0.0,0.0,0.0,0.5,neutral,0.9154133200645448,no_clear_emotion,55.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_21,Bakal PM.. 🤲🤲🤲,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.265972,14.0,0.0,0.0,0.0,0.1505760133266449,negative,0.4980799555778503,love,14.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_22,MasyaAllah mb trganu kita mmg best,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265976,21.0,0.0,0.0,0.0,0.8973358571529388,positive,0.6577861905097961,love,21.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_23,[Sticker],,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265979,19.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,19.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_24,Ni baru betul PM,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265983,11.0,0.0,0.0,0.0,0.5,neutral,0.7890282869338989,no_clear_emotion,11.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_25,next PM saya,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265987,31.0,0.0,0.0,0.0,0.5,neutral,0.9872229099273682,love,31.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_26,"Allah sedang menmersiapkan pm dimasa akan dtg, mnolak munkar, semoga yg naik nanti baik2 sje",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.265991,26.0,0.0,0.0,0.0,0.9994128823280334,positive,0.9980429410934448,happy,26.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_28,aura menjadi pemimpin tertinggi negara terselah...aamiin,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.265998,1.0,0.0,0.0,0.0,0.5,neutral,0.6674165725708008,happy,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_29,[Sticker] 🥰,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266002,0.0,0.0,0.0,0.0,0.9745925426483152,positive,0.9153084754943848,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_30,"Nampaknya bacaan pemimpin luar negara terhadap Dr Sam sangat jauh ke depan ye. Belum naik kabinet pun lagi, tapi mcm2 kunjungan dah dibuat.",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266005,7.0,0.0,0.0,0.0,0.0005002677440643,negative,0.9983324408531188,surprise,7.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_31,"Ya Allah , tlg makbulkn doa kami .. kami bhajat utk tgok pas ke putrajaya dan Dr Sam jadi out next pm",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266009,2.0,0.0,0.0,0.0,0.9992523074150084,positive,0.9975076913833618,love,2.0,tiktok_master,True,False,False
tiktok,comment,7647844619694345492_comment_32,Pmx ada ke🥰🥰,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266012,2.0,0.0,0.0,0.0,0.5,neutral,0.9938459992408752,surprise,2.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_33,Ya Allah Permudahkan Semua Urusan2nya Aamiin 🙏❤️,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266016,1.0,0.0,0.0,0.0,0.9445290565490724,positive,0.8150968551635742,love,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_34,Bismillah bakal ke PM 11,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266020,2.0,0.0,0.0,0.0,0.5,neutral,0.6815460324287415,surprise,2.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_35,terbaik drsam,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266023,0.0,0.0,0.0,0.0,0.994320797920227,positive,0.9810693264007568,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_36,sedang diuji,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266027,0.0,0.0,0.0,0.0,0.5,neutral,0.3591140806674957,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_37,yes...bakal PM yg baru..,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266031,0.0,0.0,0.0,0.0,0.8816483944654464,positive,0.6054946482181549,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_38,semoga MB kesayangan sy sihat2 selalu.semoga Allah sentiase lindungi beliau🤲🥰🥰💚🤍👆,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266034,1.0,0.0,0.0,0.0,0.9994096100330352,positive,0.9980320334434508,love,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_39,mantoppppppp YB DRSAM..,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266038,0.0,0.0,0.0,0.0,0.1694610089063644,negative,0.4351299703121185,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_40,"respect betul...susah nk jumpa ofis org2 besar kena buka kasut...kebersihan amat diutamakan, tahniah!",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266041,5.0,0.0,0.0,0.0,0.5,neutral,0.4857411682605743,fear,5.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_41,semoga Terengganu terus bahagia tgk dr sam pun dah bahagia belum pergi Terengganu lg,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266045,0.0,0.0,0.0,0.0,0.5,neutral,0.7657070159912109,happy,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_42,as salam.. yb.. nk komen kaler pink kt bilik tu xnmpk official sgt bleh x tukar kaler.. nmpk mcm kelas tadika... sorry yb.. my 2 cents,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266049,0.0,0.0,0.0,0.0,0.5,neutral,0.6795126795768738,fear,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_43,Alhamdulillah org ganu hadir..i'm proud of you my MB..👍👍,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266052,0.0,0.0,0.0,0.0,0.9943048655986786,positive,0.981016218662262,happy,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_44,"hang pi survey harga kedai runcit biasa buat apa.
pi check harga di pasaraya",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266056,21.0,0.0,0.0,0.0,0.5,neutral,0.8230345249176025,no_clear_emotion,21.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_45,"harga mana pernah turun walau siapa pun jd kerajaan, tp bg aku kenaikan masih normal dlm konteks ekonomi..berapa rate inflasi negara sekarang..",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266060,21.0,0.0,0.0,0.0,0.0555784374475479,negative,0.814738541841507,surprise,21.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_46,main sebut je kekal dan turun tanpa pembuktian data timeline harga,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266063,0.0,0.0,0.0,0.0,0.0509082734584808,negative,0.8303057551383972,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_47,Maggi dan potato bukan mkan setiap masa chief,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266068,9.0,0.0,0.0,0.0,0.0007392883300781,negative,0.9975357055664062,no_clear_emotion,9.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_48,Hahahaha. Baik punya perli,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266071,4.0,0.0,0.0,0.0,0.1859779044985771,negative,0.3800736516714096,love,4.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_49,Time ko menteri wow mahal beras,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266075,0.0,0.0,0.0,0.0,0.928060793876648,positive,0.7602026462554932,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_50,hey guys its lalang opportunist,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266078,13.0,0.0,0.0,0.0,0.5,neutral,0.6223728060722351,love,13.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_51,Sapa la nk makan hari2 chips dan Maggie tu.. 🤣,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266082,2.0,0.0,0.0,0.0,0.9992813289165496,positive,0.9976044297218324,surprise,2.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_52,knp nk ulas benda2 fast food..x bagus utk kesihatan..padahal U pernah jd menteri Kesihatan kan,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266086,6.0,0.0,0.0,0.0,0.0004818141460418,negative,0.9983939528465272,anger,6.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_53,nampak sgt kj tak pernah masuk kedai beli belah sekali nak buat konten main sebut je harga barang dh meningkat,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266090,2.0,0.0,0.0,0.0,0.0099033415317535,negative,0.9669888615608216,surprise,2.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_55,ajak dia makan nasi ayam kunyit la sekali,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266096,1.0,0.0,0.0,0.0,0.8293103605508804,positive,0.4310345351696014,love,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_56,😹,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266099,1.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,no_clear_emotion,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_57,pengkaji boleh banding harga bulan ni dan setiap 6 bln kebelakang. tgk la makin murah ke mahal,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266103,0.0,0.0,0.0,0.0,0.016759318113327,negative,0.94413560628891,surprise,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_58,Begawan Solo,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,positive,2026-06-11T09:41:16.266107,0.0,0.0,0.0,0.0,0.841116926074028,positive,0.4703897535800934,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_59,"All is junk food, why not do real food",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266110,0.0,0.0,0.0,0.0,0.1068056166172027,negative,0.6439812779426575,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_61,"ok je...
apa masalahnya..
ada minyak masak naik harga ke?
ada telur naik harga ke..?",,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266115,0.0,0.0,0.0,0.0,0.5,neutral,0.9572997689247132,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_63,Potato chips tu makanan ruji ke?,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266122,0.0,0.0,0.0,0.0,0.1081187814474105,negative,0.6396040618419647,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_64,Macam unsur marketing sebab banyak highlights mr potato je.,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266126,1.0,0.0,0.0,0.0,0.5,neutral,0.8107792735099792,no_clear_emotion,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_66,keropok bukan barang keperluan.. pergila check barang keperluan.. 😅,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266133,0.0,0.0,0.0,0.0,0.5,neutral,0.804999053478241,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_67,extra pun CM xde je....sikit,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266137,0.0,0.0,0.0,0.0,0.5,neutral,0.8051544427871704,surprise,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_68,semudah itu mr.potato gula2kn kta,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266141,1.0,0.0,0.0,0.0,0.5,neutral,0.7585126757621765,love,1.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_69,kenapa x tgk myk peket beras bawang kentang telor,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266144,0.0,0.0,0.0,0.0,0.5,neutral,0.8228726983070374,surprise,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_70,aney you sudah bukak kedai runcit ka,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,neutral,2026-06-11T09:41:16.266148,0.0,0.0,0.0,0.0,0.5,neutral,0.7713010907173157,love,0.0,tiktok_master,False,False,False
tiktok,comment,7647844619694345492_comment_71,podah,,https://www.tiktok.com/@khairykj/video/7647844619694345492,7647844619694345492,negative,2026-06-11T09:41:16.266151,0.0,0.0,0.0,0.0,0.1567446336150169,negative,0.4775178879499435,no_clear_emotion,0.0,tiktok_master,False,False,False
