Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,_source_batch,_source_file,engagement_score,crawl_source_file,crawl_batch
tiktok,post,7.652999899671219e+18,"📍 Semalam di Majlis Pengumuman Calon Pakatan Harapan DUN Mengkibol

Terima kasih kepada semua warga Kluang dan Mengkibol yang hadir memberikan sokongan. Dalam majlis ini, Saudari Chu Poh Yee telah diperkenalkan secara rasmi sebagai calon Pakatan Harapan bagi DUN Mengkibol.

Sokongan dan semangat yang ditunjukkan malam tadi amat dihargai. Bersama-sama kita terus melangkah ke hadapan demi masa depan Mengkibol yang lebih baik. 💙

#Mengkibol #ChuPohYee #PakatanHarapan #PRNJohor2026 #fypシ",https://www.tiktok.com/@chewchongsin/video/7652999899671219477,,,positive,2026-06-21 04:39:40.777472+00:00,105,14,27,3419,0.9993948578834532,180,,,positive,0.9979828596115112,malay,Malay/Bumiputera,love,0.0266028642654418,0.016271548345685,0.1199552342295646,0.0237053297460079,0.6814911961555481,0.0375343933701515,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,,User: HamzahZainudin not found,,,,neutral,2026-06-21 02:40:01.896783+00:00,0,0,0,0,0.5,0,,,neutral,0.6599830985069275,english,Mixed/Urban,surprise,0.0186786521226167,0.0845668613910675,0.0220484621822834,0.0437248647212982,0.095863327383995,0.5864218473434448,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651087057774841108,"Indahnya alunan Asma ul Husna berkumandang di Masjid Sultan Iskandar, Bandar Dato’ Onn pagi ini. 

Allahu Akbar.",https://www.tiktok.com/@ahmadzahidhamidi/video/7651087057774841108,,,neutral,2026-06-21 02:35:34.882625+00:00,317,9,34,2272,0.5,382,,,neutral,0.9971808195114136,malay,Malay/Bumiputera,love,0.0619745701551437,0.0282755978405475,0.1605539470911026,0.0212042015045881,0.5242690443992615,0.0400221087038517,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651196705538313493,"𝐈𝐥𝐦𝐮, 𝐓𝐞𝐤𝐧𝐨𝐥𝐨𝐠𝐢 𝐃𝐚𝐧 𝐍𝐢𝐥𝐚𝐢 𝐌𝐞𝐬𝐭𝐢 𝐁𝐞𝐫𝐣𝐚𝐥𝐚𝐧 𝐒𝐞𝐢𝐫𝐢𝐧𝐠

Saya kongsikan rangkuman semasa menghadiri dan merasmikan 4th Southeast Asia Scholars Conference 2026 yang menghimpunkan ulama, mufti, ahli akademik dan cendekiawan Islam dari seluruh rantau ASEAN.

Semoga persidangan ini menjadi medan yang memperkukuh kesatuan ummah serta melahirkan lebih banyak pandangan dan penyelesaian yang bermanfaat untuk masa depan masyarakat.

#SoutheastAsiaScholarsConference2026
#JAKIM
#MalaysiaMADANI",https://www.tiktok.com/@ahmadzahidhamidi/video/7651196705538313493,,,positive,2026-06-21 02:35:34.552404+00:00,93,3,21,670,0.9993889927864076,123,,,positive,0.9979633092880248,malay,Malay/Bumiputera,happy,0.047403085976839,0.0501987487077713,0.4736815690994262,0.0349538624286651,0.1519287228584289,0.0485989153385162,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651212858620988693,"𝐁𝐮𝐢𝐥𝐝𝐢𝐧𝐠 𝐀 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐨𝐧 𝐎𝐟 𝐊𝐧𝐨𝐰𝐥𝐞𝐝𝐠𝐞, 𝐒𝐤𝐢𝐥𝐥𝐬 𝐀𝐧𝐝 𝐀𝐝𝐚𝐛

As the world navigates increasingly complex challenges, we must not overlook the growing crisis of values around us.

I believe the future belongs to a generation with the Al-Quran in their hearts, knowledge in their minds, skills in their hands and adab in their actions. 

Through stronger collaboration between scholars and leaders, we can build a more knowledgeable, compassionate and resilient ummah.

#SoutheastAsiaScholarsConference2026
#JAKIM #MWL
#MalaysiaMADANI",https://www.tiktok.com/@ahmadzahidhamidi/video/7651212858620988693,,,neutral,2026-06-21 02:35:34.230832+00:00,384,19,33,3068,0.5,466,,,neutral,0.8231908679008484,english,Mixed/Urban,love,0.0945581793785095,0.0763765498995781,0.0664458945393562,0.1025199219584465,0.5759496092796326,0.0424315184354782,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651464810202287381,"𝐃𝐞𝐬𝐚 𝐏𝐞𝐦𝐚𝐧𝐠𝐤𝐢𝐧 𝐊𝐞𝐭𝐚𝐡𝐚𝐧𝐚𝐧 𝐍𝐞𝐠𝐚𝐫𝐚

Saya percaya desa yang memiliki sumber, bakat, usahawan dan komuniti yang kuat mampu menjadi pusat pertumbuhan baharu jika seluruh kekuatannya digerakkan secara tersusun dan berimpak tinggi.

Tahniah dan terima kasih kepada seluruh warga KKDW atas komitmen serta usaha berterusan dalam memastikan manfaat pembangunan sampai kepada rakyat di seluruh negara.

#HariPendidikKEMAS
#KEMAS #KKDW
#disinibermula",https://www.tiktok.com/@ahmadzahidhamidi/video/7651464810202287381,,,positive,2026-06-21 02:35:33.917395+00:00,193,6,33,2535,0.9994091808795929,257,,,positive,0.9980306029319764,malay,Malay/Bumiputera,happy,0.0402699746191501,0.0423037856817245,0.4667727351188659,0.0228565782308578,0.3060263693332672,0.0311207473278045,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651552136722992404,"𝐇𝐚𝐭𝐢 𝐘𝐚𝐧𝐠 𝐇𝐢𝐝𝐮𝐩 𝐃𝐞𝐧𝐠𝐚𝐧 𝐙𝐢𝐤𝐫𝐮𝐥𝐥𝐚𝐡

Ada ketenangan yang sukar digambarkan apabila ribuan jemaah berhimpun bersama-sama melafazkan zikir dan memuji kebesaran Allah SWT.

Alhamdulillah, saya kongsikan sedikit momen ketika menghadiri Majlis Zikir Peringatan Haul Asmaul Husna 2026 di Johor Bahru.

Moga setiap zikir yang dilafazkan, setiap doa yang dipanjatkan dan setiap langkah yang diatur menuju majlis ilmu seperti ini menjadi asbab turunnya rahmat, keberkatan serta kesejahteraan buat kita semua.

#AsmaulHusna
#MajlisZikir
#IslamMenyatukanUmmah
#RahmahHikmahUkhuwah",https://www.tiktok.com/@ahmadzahidhamidi/video/7651552136722992404,,,positive,2026-06-21 02:35:33.583157+00:00,345,8,29,2154,0.9994032442569732,403,,,positive,0.9980108141899108,malay,Malay/Bumiputera,love,0.0504947565495967,0.1283998489379882,0.2743780314922333,0.0779287964105606,0.3339080214500427,0.0509548410773277,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651954147406712084,"𝐒𝐞𝐥𝐚𝐦𝐚𝐭 𝐌𝐞𝐧𝐲𝐚𝐦𝐛𝐮𝐭 𝐀𝐰𝐚𝐥 𝐌𝐮𝐡𝐚𝐫𝐫𝐚𝐦 𝟏𝟒𝟒𝟖𝐇

Maal Hijrah mengingatkan kita bahawa perubahan tidak berlaku dengan kata-kata semata-mata, tetapi melalui usaha, disiplin dan kesungguhan untuk menjadi lebih baik daripada semalam.

Hijrah juga mengajar kita erti pengorbanan dan kecekalan dalam menghadapi setiap cabaran kehidupan. Nilai-nilai inilah yang perlu terus menjadi pedoman dalam kita memimpin, bekerja dan berkhidmat kepada masyarakat.

Dalam dunia yang sentiasa berubah, semangat hijrah menuntut kita untuk berani melakukan pembaharuan, memperbaiki kelemahan serta terus berusaha memberikan yang terbaik demi kemajuan bersama.

Semoga tahun baharu Hijrah ini menguatkan tekad kita untuk terus melaksanakan amanah dengan ikhlas, memperkukuh perpaduan dan berkhidmat sebaiknya demi agama, bangsa dan negara.

Selamat Menyambut Awal Muharram 1448H.

#AwalMuharram1448H
#MaalHijrah
#MalaysiaMADANI",https://www.tiktok.com/@ahmadzahidhamidi/video/7651954147406712084,,,positive,2026-06-21 02:35:33.223280+00:00,143,6,18,1746,0.9993895292282104,184,,,positive,0.9979650974273682,malay,Malay/Bumiputera,happy,0.0365624576807022,0.0405264124274253,0.4500803351402282,0.02682083286345,0.3349366188049316,0.024403940886259,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7652731198678060308,"Subhanallah. Indah sungguh pemandangan malam ini.

Ribuan huffaz berhimpun dalam Himpunan Huffaz Negeri Pahang 2026, membawa kalam Allah di dada, doa ibu bapa di belakang mereka dan harapan besar umat di hadapan mereka.

Semoga dari bumi Pahang ini lahir generasi huffaz yang bukan sahaja teguh hafazannya dan tinggi akhlaknya, tetapi turut mampu menyumbang kepada pembangunan negara serta menyinari masa depan ummah di serata dunia.

Insya-Allah.",https://www.tiktok.com/@ahmadzahidhamidi/video/7652731198678060308,,,positive,2026-06-21 02:35:32.890287+00:00,1220,111,79,9675,0.9994080007076264,1506,,,positive,0.9980266690254213,malay,Malay/Bumiputera,happy,0.0336457975208759,0.0403386428952217,0.7104628682136536,0.0126768136397004,0.1302306801080703,0.0161309521645307,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7652990595866184981,"𝐁𝐢𝐜𝐚𝐫𝐚 𝐃𝐞𝐧𝐠𝐚𝐧 𝐇𝐢𝐤𝐦𝐚𝐡

Setiap perkataan yang diucapkan membawa kesan dan tanggungjawab. Dalam dunia yang pantas hari ini, marilah kita membiasakan diri untuk berkata benar, menjaga adab dan menyebarkan perkara yang membawa manfaat.

Semoga Allah SWT membimbing kita agar sentiasa menggunakan nikmat lisan ke arah kebaikan serta menjauhkan diri daripada perkataan yang boleh memecah-belahkan atau menyakiti orang lain.

#risalahjumaat",https://www.tiktok.com/@ahmadzahidhamidi/video/7652990595866184981,,,positive,2026-06-21 02:35:32.540343+00:00,110,12,27,1001,0.9994115054607392,159,,,positive,0.9980383515357972,malay,Malay/Bumiputera,love,0.2725710570812225,0.0229701027274131,0.1100516989827156,0.0306807104498147,0.3209549784660339,0.0207082312554121,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7653445695805852949,"𝐇𝐚𝐫𝐚𝐩𝐚𝐧 𝐔𝐦𝐦𝐚𝐡 𝐀𝐝𝐚 𝐏𝐚𝐝𝐚 𝐆𝐞𝐧𝐞𝐫𝐚𝐬𝐢 𝐈𝐧𝐢

Alhamdulillah, cukup menyentuh hati melihat semangat anak-anak huffaz yang hadir di Himpunan Huffaz Negeri Pahang 2026.

Mudah-mudahan akan terus lahir generasi yang menghafaz al-Quran, berakhlak mulia, berilmu tinggi dan mampu memimpin masa depan negara dengan baik. Insya-Allah.

#HimpunanHuffazPahang2026
#pendidikantahfiz",https://www.tiktok.com/@ahmadzahidhamidi/video/7653445695805852949,,,positive,2026-06-21 02:35:32.191888+00:00,92,20,3,594,0.9993987560272216,120,,,positive,0.9979958534240724,malay,Malay/Bumiputera,love,0.0245938170701265,0.0327673070132732,0.2749903202056885,0.0261391159147024,0.4858098030090332,0.0570344291627407,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7652573612649630994,"🔥 PH Negeri Sembilan Bersedia Pertahan Mandat Rakyat! 🔥

Pelancaran Jentera Pakatan Harapan Negeri Sembilan berlangsung penuh semangat dengan kehadiran ribuan penyokong dan rakyat daripada pelbagai latar belakang.

Dewan yang dipenuhi sehingga ke setiap ruang membuktikan keyakinan rakyat terhadap kepimpinan dan rekod pentadbiran Kerajaan Negeri di bawah Menteri Besar, Dato’ Seri Aminuddin Harun.

Sokongan yang hadir bukan sahaja daripada ahli parti, malah ramai rakyat biasa yang datang memberikan sokongan. Ini menjadi petanda bahawa rakyat menghargai kestabilan, prestasi dan hala tuju pembangunan yang dibawa oleh Pakatan Harapan.

Dengan semangat yang ditunjukkan malam ini, Pakatan Harapan Negeri Sembilan melangkah ke PRN dengan penuh keyakinan untuk mempertahankan kerajaan negeri dan meneruskan agenda membangunkan Negeri Sembilan.

#PakatanHarapan
#NegeriSembilan
#PRNNegeriSembilan
#AminuddinHarun
#DemiNegeriSembilan",https://www.tiktok.com/@anthonyloke/video/7652573612649630994,,,positive,2026-06-21 02:35:31.851723+00:00,957,98,94,13800,0.9994112551212312,1287,,,positive,0.9980375170707704,malay,Malay/Bumiputera,happy,0.0515800416469574,0.0401775576174259,0.4119476974010467,0.0255597960203886,0.245793342590332,0.0299086421728134,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7653062862654409991,"Pejabat Baru JPJ Cawangan Nilai kini beroperasi sepenuhnya di Blok C, Bangunan MBS Cawangan Nilai dengan lokasi yang lebih strategik dan mudah diakses, memberi manfaat bukan sahaja kepada rakyat Nilai, malah penduduk Putrajaya, Kajang dan Bangi.

Kerja pembinaan bermula 17 Disember 2025 dan bangunan mula beroperasi sepenuhnya pada 8 Jun 2026, pematuhan jadual hasil daripada kerjasama erat MOT, JPJ dan Kerajaan Negeri Sembilan.

Ini sebahagian usaha berterusan menaik taraf pejabat JPJ ke arah perkhidmatan yang lebih moden dan mesra pelanggan.",https://www.tiktok.com/@anthonyloke/video/7653062862654409991,,,positive,2026-06-21 02:35:31.476085+00:00,37,0,5,855,0.9860809624195098,50,,,positive,0.953603208065033,malay,Malay/Bumiputera,happy,0.038521334528923,0.0446542091667652,0.6755071878433228,0.0212884172797203,0.1141831874847412,0.0315288864076137,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7653354301133163783,"Ramai tanya kenapa Shuttle Selatan guna tren diesel. 

Bila projek landasan berkembar elektrik Gemas–JB siap, ETS elektrik ambil alih laluan tersebut. 

Tren diesel yang sebelum ini berkhidmat di sana kini tidak lagi diperlukan untuk laluan itu.

Jadi MOT ada dua pilihan:
1. Tunggu 2 hingga 3 tahun untuk 10 set tren EMU baharu siap dibina, atau 
2. Gunakan tren yang sudah ada ini sekarang supaya rakyat Johor tidak perlu menunggu lebih lama.

MOT membuat pertimbangan yang profesional dan memilih yang kedua.

Hasilnya penduduk di sekitar laluan Shuttle Selatan kini adanya mod pengangkutan alternatif dari Kulai ke JB Sentral dalam masa lebih kurang 30-40 minit. 

Tambahan pula, Laluan Kempas Baru–Pasir Gudang yang selama ini hanya digunakan untuk kargo kini dibuka untuk penumpang buat pertama kalinya. 

Ini juga tetap perkhidmatan bersubsidi, dengan kerajaan menyediakan antara RM11 juta hingga RM15 juta setahun.

Tren EMU baharu akan tiba pada masanya. Tapi selagi rakyat boleh gunakan perkhidmatan ini sekarang, tidak ada sebab untuk menunggu.",https://www.tiktok.com/@anthonyloke/video/7653354301133163783,,,negative,2026-06-21 02:35:31.152256+00:00,141,5,12,3674,0.0004819571971893,194,,,negative,0.9983934760093688,malay,Malay/Bumiputera,surprise,0.0501567795872688,0.2484245598316192,0.0233723986893892,0.1099002435803413,0.1039940118789672,0.3057864606380462,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651236744414661905,Nak bantai prestasi Tok Jalal tapi gagal. Nak tembak hasil kerja Tok Mat pun tetap gagal…,https://www.tiktok.com/@umno_ns/video/7651236744414661905,,,negative,2026-06-21 02:35:30.824964+00:00,153,4,17,4078,0.0574630290269851,214,,,negative,0.8084565699100494,multilingual,Unknown,surprise,0.0290612131357193,0.197457954287529,0.0165407601743936,0.1056524813175201,0.0123007735237479,0.596160888671875,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651406381563628801,"𝐉𝐀𝐍𝐆𝐀𝐍 𝐏𝐄𝐑𝐌𝐀𝐈𝐍𝐊𝐀𝐍 𝐈𝐍𝐒𝐓𝐈𝐓𝐔𝐒𝐈 𝐀𝐃𝐀𝐓 𝐍𝐄𝐆𝐄𝐑𝐈 𝐒𝐄𝐌𝐁𝐈𝐋𝐀𝐍

Saya memandang serius rakaman video yang kini tular di media sosial yang memaparkan seorang pegawai kepada Menteri Besar Negeri Sembilan menggelarkan Setiausaha Agung DAP, YB Anthony Loke, sebagai “Undang Yang Ke-5” ketika Majlis Pelancaran Jentera Pakatan Harapan Negeri Sembilan baru-baru ini.

Saya ingin menegaskan bahawa gelaran Undang bukan bahan jenaka politik. Gelaran tersebut mempunyai kedudukan, sejarah dan kemuliaannya yang tersendiri dalam sistem Adat Perpatih dan kenegaraan Negeri Sembilan.

Perbuatan mengaitkan mana-mana pemimpin politik dengan gelaran Undang, walaupun atas alasan gurauan atau sindiran, adalah tidak wajar, tidak sensitif dan menunjukkan kegagalan memahami nilai serta kedudukan Institusi Adat Negeri Sembilan.

Lebih mengecewakan apabila perkara seperti ini datang daripada individu yang berada dalam lingkungan pentadbiran kerajaan negeri yang sepatutnya menjadi contoh dalam menghormati adat dan institusi negeri.

Oleh itu, saya mendesak Menteri Besar Negeri Sembilan menyatakan pendirian beliau mengenai perkara ini. Menteri Besar tidak boleh berdiam diri atau berpura-pura menganggap perkara ini remeh. Kegagalan bertindak hanya akan memberikan gambaran bahawa sikap memperlekehkan institusi adat turut diterima dan dibenarkan oleh pentadbiran kerajaan negeri.

Selain itu, pegawai terbabit juga perlu memohon maaf secara terbuka kepada rakyat Negeri Sembilan dan Institusi Undang Yang Empat tanpa sebarang alasan atau helah. Permohonan maaf itu perlu dibuat segera bagi menunjukkan rasa tanggungjawab atas keterlanjuran yang telah berlaku.

Rakyat Negeri Sembilan tidak akan sesekali membenarkan adat, institusi dan warisan negeri ini dipermainkan demi kepentingan atau retorik politik mana-mana pihak.

Institusi adat bukan milik parti politik. Institusi adat adalah maruah Negeri Sembilan.

Adat mesti dijunjung. Institusi harus Dipertahan. Maruah Negeri Tidak Boleh Dipermainkan.

𝐃𝐀𝐓𝐎’ 𝐒𝐀𝐈𝐅𝐔𝐋 𝐘𝐀𝐙𝐀𝐍 𝐒𝐔𝐋𝐀𝐈𝐌𝐀𝐍
AJK Badan Perhubungan UMNO Negeri Sembilan
15 Jun 2026",https://www.tiktok.com/@umno_ns/video/7651406381563628801,,,negative,2026-06-21 02:35:30.450497+00:00,95,3,4,1734,0.0004837274551391,119,,,negative,0.998387575149536,malay,Malay/Bumiputera,sadness,0.0331820547580719,0.0324205234646797,0.0107251172885298,0.8682198524475098,0.0210221037268638,0.0163753721863031,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651562753726958866,,https://www.tiktok.com/@umno_ns/video/7651562753726958866,,,neutral,2026-06-21 02:35:30.125569+00:00,37,0,13,1011,0.5,60,,,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
tiktok,post,7651597813993835783,"Apabila MB kurang cerdik, yang menanggung akibat kita. Jangan mudah percaya pemimpin parti SPIN! #PRNN9 #UMNO #PH #PN",https://www.tiktok.com/@umno_ns/video/7651597813993835783,,,negative,2026-06-21 02:35:29.759966+00:00,105,4,8,2991,0.0005006253719329,146,,,negative,0.9983312487602234,malay,Malay/Bumiputera,love,0.251612514257431,0.0390985868871212,0.0185786504298448,0.1262238472700119,0.4499738216400146,0.0229009296745061,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
