Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,Parent_Post_URL,Parent_Post_ID,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,SeedCode,SeedLabel,SeedQuery
x,comment,1920974556925214882,@Matiullahjan919 Courts should be shut down and judges should be sent home.,,neutral,2025-05-09T22:49:59+00:00,1,0,0,0,0.0,1,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Ham,0.0,,,,,,,,,,,,,,
x,comment,1920904937539604990,@Matiullahjan919 Looks like SC has gone down as institution,,neutral,2025-05-09T18:13:20+00:00,1,0,0,0,0.0,1,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Farrukh Ghauri,0.0,,,,,,,,,,,,,,
x,comment,1920857905508540844,@Matiullahjan919 Can't there be a public petition to ask for removal of Yahya Afridi and bring on someone more able like Mansoor Ali Shah or even Justice Ayesha? I'm sick of seeing how bad Yahya Afridi is at his job. Tax payer money is being wasted on his salary and perks.,,neutral,2025-05-09T15:06:27+00:00,1,0,2,0,0.0,7,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Tanjiro,0.0,,,,,,,,,,,,,,
x,comment,1920845229604655496,@Matiullahjan919 Justice SMASH is the only true CJP.,,neutral,2025-05-09T14:16:04+00:00,1,0,0,0,0.0,1,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Dr. Tariq M. Hassan 🇵🇰🇨🇦🇬🇧🇵🇸,0.0,,,,,,,,,,,,,,
x,comment,1920900994411495884,@Matiullahjan919 In the grand scheme of things does this really matter ? So much water has already crossed over the bridge,,neutral,2025-05-09T17:57:40+00:00,1,0,1,0,0.0,4,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,K,0.0,,,,,,,,,,,,,,
x,comment,1920856258191491257,@Matiullahjan919 سپریم بروتھل ہے ایک سے بڑھ کر ایک دلال بیٹھا ہے ادھر,,neutral,2025-05-09T14:59:54+00:00,1,0,1,0,0.0,4,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,عمران خان,0.0,,,,,,,,,,,,,,
x,comment,1920966209501036922,@Matiullahjan919 When they will counter some cheap politicised comments against them then you will be the first to whine,,neutral,2025-05-09T22:16:48+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Sikandar Azam Khan Alizai,0.0,,,,,,,,,,,,,,
x,comment,1920901545891078398,"@Matiullahjan919 Unfortunately many people serving on important positions of the country have been easily found availble for being facilitator of facism.
Nation has left the hope of justice from SCOP.",,neutral,2025-05-09T17:59:51+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,BE PAKISTANI,0.0,,,,,,,,,,,,,,
x,comment,1920845481468457248,@Matiullahjan919 Get a life...losers!,,neutral,2025-05-09T14:17:05+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Waqar Ahmed,0.0,,,,,,,,,,,,,,
x,comment,1920880520059089050,@Matiullahjan919 @soldierspeaks Jehad against the military generals is the only way out,,neutral,2025-05-09T16:36:18+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Shane,0.0,,,,,,,,,,,,,,
x,comment,1920986828384899083,@Matiullahjan919 @azadiseeker https://t.co/jUcSUTXg0x,,neutral,2025-05-09T23:38:44+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,laikin_kion,0.0,,,,,,,,,,,,,,
x,comment,1920857716349640995,@Matiullahjan919 @AsadAToor رپورٹر کیمطابق محترمہ نے نظر ثانی پہلی سماعت میں ہی مسترد کی &amp; جسٹس عقیل کیطرف دیکھا کہ وہ بھی(طے شدہ) فیصلہ سناہیں تو فوراً انہوں نے بھی نظر ثانی مسترد کردی۔ اقلیتی فیصلہ تھا کون سا عملدرآمد کروانا مقصود تھا۔پہلے ججز فیصلوں میں بولتے تھے اب سوشل میڈیا پر۔,,neutral,2025-05-09T15:05:42+00:00,0,0,1,0,0.0,3,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Abdul Hakeem Qureshi Adv,0.0,,,,,,,,,,,,,,
x,comment,1920970890084282621,@Matiullahjan919 Yahya Afridi and Aminudin are two betches of Asim Munir...... so betches are doing what their master desires @HRCP87 @GovtofPakistan @HasnaatMalik @Matiullahjan919,,neutral,2025-05-09T22:35:24+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,Gangster,0.0,,,,,,,,,,,,,,
x,comment,1920852258784231683,@Matiullahjan919 @ImaanZHazir Judges should make decisions on the basis of laws and not on the basis of shahwat of a judge or a reporter for certain individual.,,neutral,2025-05-09T14:44:00+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,SRK,0.0,,,,,,,,,,,,,,
x,comment,1921077425716199824,@Matiullahjan919 او بھائ اپکو کس نے کہا ھے کہ وہ جج ھے وہ صوبیدار ھے,,neutral,2025-05-10T05:38:44+00:00,0,0,0,0,0.0,0,,https://x.com/Matiullahjan919/status/1920841841366495340,1.9208418413664952e+18,farrukh,0.0,,,,,,,,,,,,,,
x,post,1920061816698552596,Commander Aminuddin Khan destroys Indian “proxies” too 🫡,https://x.com/AsadAToor/status/1920061816698552596,neutral,2025-05-07T10:23:04+00:00,4024,960,35,85596,0.0,5874,6134.596,,,,,,,,,,,,,,,,,,
x,comment,1920066738315571595,@AsadAToor commander aminuddin destroy unity,,neutral,2025-05-07T10:42:38+00:00,3,0,0,0,0.0,3,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Rachid abbacy,0.0,,,,,,,,,,,,,,
x,comment,1920067112690663540,@AsadAToor SC itself shown the way of street protests,,neutral,2025-05-07T10:44:07+00:00,2,0,0,0,0.0,2,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Akhtar Bukhari,0.0,,,,,,,,,,,,,,
x,comment,1920062498624909439,@AsadAToor Bhagat Shah bechara kuch nahi kr paya,,neutral,2025-05-07T10:25:47+00:00,1,0,0,0,0.0,1,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Peaceful,0.0,,,,,,,,,,,,,,
x,comment,1920072518007709836,@AsadAToor پاکستانیوں میں حب الوطنی کا کیڑا جاگ رہا تھا کل سے ، اب پتا چلا کہ انہیں اصل خطرہ کس سے ہے اور اصل دشمن کون ہے۔,,neutral,2025-05-07T11:05:36+00:00,1,0,0,0,0.0,1,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,JAVEDIK,0.0,,,,,,,,,,,,,,
x,comment,1920095190951276650,@AsadAToor ان حرام زادوں سے  کہہ دو اگر ہمارے فیصلے کرنل جنرل نے کرنا ہے تو یہ بارڈرز پر جائیں دشمن  ملک کے شہر پر میزائل پھینک رہے ہیں ویسے بھی کوئی ایک کرنل جنرل عوام سے تھوڑا انصاف کریں https://t.co/Q7Ggpgp0O2,,neutral,2025-05-07T12:35:41+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Sakina,0.0,,,,,,,,,,,,,,
x,comment,1920069563057594780,@AsadAToor Duffer,,neutral,2025-05-07T10:53:51+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Zaibi,0.0,,,,,,,,,,,,,,
x,comment,1920069859053814086,@AsadAToor Lanati raswa hungay jaise ho rhe hai,,neutral,2025-05-07T10:55:02+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,KTK,0.0,,,,,,,,,,,,,,
x,comment,1920092330742153232,"@AsadAToor Those who attacked military installation in coordinated manner just behaved like India as seen yesterday. 
Considering them as a citizen of a country is like considering a loose wild tiger in your home as a member of your family.",,neutral,2025-05-07T12:24:19+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Al33MK Khan - 🇵🇰,0.0,,,,,,,,,,,,,,
x,comment,1920091852268523825,"@AsadAToor Courts should be shut down, it will save huge tax payers money.",,neutral,2025-05-07T12:22:25+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Ham,0.0,,,,,,,,,,,,,,
x,comment,1920072543756546058,@AsadAToor Subaidar Aminuddin,,neutral,2025-05-07T11:05:42+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Ahmed,0.0,,,,,,,,,,,,,,
x,comment,1920102405049639058,@AsadAToor Civilians to face both military and civil courts. Prime example of banana republic,,neutral,2025-05-07T13:04:21+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Rehan Khan,0.0,,,,,,,,,,,,,,
x,comment,1920086357264728099,@AsadAToor Proxies means Pakistan national 230 million people if i am not wrong @AsadAToor,,neutral,2025-05-07T12:00:35+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,عمران خان,0.0,,,,,,,,,,,,,,
x,comment,1920081888766525853,"@AsadAToor India army 🤝 Pak Army
Target: Pakistani civilians.",,neutral,2025-05-07T11:42:50+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,#BehindYouSkipper!,0.0,,,,,,,,,,,,,,
x,comment,1920109823988793483,@AsadAToor ستارہ جرأت کب ملے گا ؟,,neutral,2025-05-07T13:33:50+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,A.Khan,0.0,,,,,,,,,,,,,,
x,comment,1920067227962728914,@AsadAToor Ab mzahr cb k senior judge ban jaya g na aik k bajy 2 vote da diya,,neutral,2025-05-07T10:44:34+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Ihtisham ud din,0.0,,,,,,,,,,,,,,
x,comment,1920062901907259758,@AsadAToor Morons,,neutral,2025-05-07T10:27:23+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Babar Siddique Ansari,0.0,,,,,,,,,,,,,,
x,comment,1920072367973281865,"@AsadAToor Supreme Court has duely responded to indian aggression, now we should all shut our mouths and enjoy the music.",,neutral,2025-05-07T11:05:00+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Talha Razzaq,0.0,,,,,,,,,,,,,,
x,comment,1920070227812876648,@AsadAToor Apnay maunh py kalak malMay ka bohat shok tha is tout judge ko Allah ki lathi beawaz hai inshallah jahanum k nichlay darjay Mein roast ho ga is ka mujjy apany rab k waday py pora yaqeen hai,,neutral,2025-05-07T10:56:30+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,fatima,0.0,,,,,,,,,,,,,,
x,comment,1920147824550764745,"@AsadAToor یس!!

اور پورے دن کے اختتام کی گھڑیوں میں یہ خوشی کی خبر تھی،ٹھکے گی سب جماعتوں کی مگر جس نے سب سے پہلے فضائل سنائے تھے،اسے سانڈوں کا تیل بھی سب سے پہلے لگنا چاھیے۔",,neutral,2025-05-07T16:04:50+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,افضال,0.0,,,,,,,,,,,,,,
x,comment,1920089712259150189,@AsadAToor Hawaldaar not Commander,,neutral,2025-05-07T12:13:55+00:00,0,0,0,0,0.0,0,,https://x.com/AsadAToor/status/1920061816698552596,1.9200618166985526e+18,Ar. Javed,0.0,,,,,,,,,,,,,,
x,post,1139118055777132546,"Perbetulkan cara sebut :

سَيِّدِنَا✅
Sayyidina
Maksud : Penghulu kami

سَيْدِنَا❌
Saidina
Maksud : Serigala kami

-Syeikh Aminuddin Abd Rahim-",https://x.com/danielalmarbawi/status/1139118055777132546,neutral,2019-06-13T10:31:22+00:00,5049,6042,9,0,0.0,11100,17160.0,,,,,,,,,,,,,,,,,,
x,comment,1139757347385909248,@danielalmarbawi https://t.co/DZ3iNA17dt,,neutral,2019-06-15T04:51:41+00:00,19,16,1,0,0.0,54,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,-,0.0,,,,,,,,,,,,,,
x,comment,1441766206441082895,"@danielalmarbawi Assalamualaikum nk tanya, saya bru  thu yg kena sebut sayyidina. selama ini saya solat saya sebut saidina. takpe ke? 😢 huhuhu",,neutral,2021-09-25T14:07:04+00:00,0,0,1,0,0.0,3,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,Strawberry 🍓,0.0,,,,,,,,,,,,,,
x,comment,1139718049034993664,"@danielalmarbawi @anrndbr Kalu sebut saidina abu bakar,umar ,utsman ali tu maknanya serigala kami abu bakar ,umar, utsman dan ali kan?...",,neutral,2019-06-15T02:15:32+00:00,2,0,1,0,0.0,5,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,فايذال راني,0.0,,,,,,,,,,,,,,
x,comment,1139771528663355393,"@danielalmarbawi @faliqfahmie Saidina
Maksud : Permainan saidina",,neutral,2019-06-15T05:48:03+00:00,2,0,0,0,0.0,2,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,Ali,0.0,,,,,,,,,,,,,,
x,comment,1146102713878339586,@danielalmarbawi @hazieq011 Serigala kami dan game kami 🤭,,neutral,2019-07-02T17:05:55+00:00,0,0,0,0,0.0,0,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,aliffsyazwan_,0.0,,,,,,,,,,,,,,
x,comment,1140049915030069248,@danielalmarbawi Mufrod utk saidina ape ye?,,neutral,2019-06-16T00:14:15+00:00,0,0,0,0,0.0,0,,https://x.com/danielalmarbawi/status/1139118055777132546,1.1391180557771325e+18,Kim,0.0,,,,,,,,,,,,,,
tiktok,comment,7644046251125656852_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:32.879561+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7644046251125656852,7.644046251125657e+18,,,,,,,,,,,,,,,,
tiktok,comment,7644046251125656852_comment_1,p,,neutral,2026-06-12T01:54:32.879636+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7644046251125656852,7.644046251125657e+18,,,,,,,,,,,,,,,,
tiktok,comment,7516067885589040389_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:33.158530+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@prima.ery11/video/7516067885589040389,7.51606788558904e+18,,,,,,,,,,,,,,,,
tiktok,comment,7516067885589040389_comment_1,p,,neutral,2026-06-12T01:54:33.158570+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@prima.ery11/video/7516067885589040389,7.51606788558904e+18,,,,,,,,,,,,,,,,
tiktok,comment,7638114089465810196_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:33.442135+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7638114089465810196,7.63811408946581e+18,,,,,,,,,,,,,,,,
tiktok,comment,7638114089465810196_comment_1,p,,neutral,2026-06-12T01:54:33.442176+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7638114089465810196,7.63811408946581e+18,,,,,,,,,,,,,,,,
tiktok,comment,7378934511436057862_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:33.723231+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@nita_al_amin/video/7378934511436057862,7.378934511436058e+18,,,,,,,,,,,,,,,,
tiktok,comment,7378934511436057862_comment_1,p,,neutral,2026-06-12T01:54:33.723282+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@nita_al_amin/video/7378934511436057862,7.378934511436058e+18,,,,,,,,,,,,,,,,
tiktok,comment,7648364860698299669_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:34.009553+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddinaminiddi/video/7648364860698299669,7.648364860698299e+18,,,,,,,,,,,,,,,,
tiktok,comment,7648364860698299669_comment_1,p,,neutral,2026-06-12T01:54:34.009606+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddinaminiddi/video/7648364860698299669,7.648364860698299e+18,,,,,,,,,,,,,,,,
tiktok,comment,7638213864080821525_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:34.396639+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7638213864080821525,7.638213864080821e+18,,,,,,,,,,,,,,,,
tiktok,comment,7638213864080821525_comment_1,p,,neutral,2026-06-12T01:54:34.396703+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7638213864080821525,7.638213864080821e+18,,,,,,,,,,,,,,,,
tiktok,comment,7637534310697864468_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:34.672236+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddin8989/video/7637534310697864468,7.637534310697864e+18,,,,,,,,,,,,,,,,
tiktok,comment,7637534310697864468_comment_1,p,,neutral,2026-06-12T01:54:34.672287+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddin8989/video/7637534310697864468,7.637534310697864e+18,,,,,,,,,,,,,,,,
tiktok,comment,7631740900040822034_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:34.960184+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddinngah/video/7631740900040822034,7.631740900040822e+18,,,,,,,,,,,,,,,,
tiktok,comment,7631740900040822034_comment_1,p,,neutral,2026-06-12T01:54:34.960236+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddinngah/video/7631740900040822034,7.631740900040822e+18,,,,,,,,,,,,,,,,
tiktok,comment,7580585021468151060_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:35.253443+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddin8989/video/7580585021468151060,7.580585021468151e+18,,,,,,,,,,,,,,,,
tiktok,comment,7580585021468151060_comment_1,p,,neutral,2026-06-12T01:54:35.253496+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@aminuddin8989/video/7580585021468151060,7.580585021468151e+18,,,,,,,,,,,,,,,,
tiktok,comment,7640080922607373588_comment_0,"baju Hijo bekas ank murid,semoga menjadi pemain bola sepak yg terbaik..AAMIIN..AIDIL FATHULLAH👍💪",,neutral,2026-06-12T01:54:35.541979+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7640080922607373588,7.640080922607373e+18,,,,,,,,,,,,,,,,
tiktok,comment,7640080922607373588_comment_1,p,,neutral,2026-06-12T01:54:35.541988+00:00,0,0,0,0,0.0,0,,https://www.tiktok.com/@user61174072240385/video/7640080922607373588,7.640080922607373e+18,,,,,,,,,,,,,,,,
tiktok,comment,7520608574033216274,SUADARA SAUDARA YEAH🤣,https://www.tiktok.com/@prima.ery11/video/7516067885589040389,neutral,2025-06-27T12:42:20+00:00,0,0,1,0,0.0,2,,https://www.tiktok.com/@prima.ery11/video/7516067885589040389,7.51606788558904e+18,blakutaks17,0.0,,,,,,,,,,,,,,
